Price,Close,High,Low,Open,Volume,Ticker
Ticker,EIX,EIX,EIX,EIX,EIX,
Date,,,,,,
2019-01-02,41.949214935302734,42.1931500496632,40.90695261534089,41.52787502849677,1801800,EIX
2019-01-03,42.01573944091797,42.2227126239428,41.224802983160956,41.82355045950894,1701400,EIX
2019-01-04,43.183677673339844,43.19107118652983,41.98618513827752,41.98618513827752,2466800,EIX
2019-01-07,42.38533401489258,42.79928318113908,41.19523262925713,41.77180236598068,2794400,EIX
2019-01-08,42.62187957763672,42.66623218453353,41.660928986591905,42.16358058556272,2216500,EIX
2019-01-09,43.16888427734375,43.72327918080383,42.55535256401142,42.55535256401142,1563500,EIX
2019-01-10,43.863731384277344,43.930258895357696,43.02844214955712,43.27976798921636,1523300,EIX
2019-01-11,43.848934173583984,43.908070974692045,43.33889195311739,43.67892010009512,1927800,EIX
2019-01-14,42.98408126831055,43.619784986021365,42.18575134126284,42.636659597858525,3424900,EIX
2019-01-15,40.692588806152344,41.823556422730185,40.359951271864745,41.51309378412891,5251300,EIX
2019-01-16,40.04948425292969,41.20262655788089,39.66510348461262,40.47821480464617,4778300,EIX
2019-01-17,39.554222106933594,40.33776781928573,39.48030392379382,40.1677537422259,3011000,EIX
2019-01-18,40.56692886352539,40.68519967806284,39.47292312410434,39.6059781429338,3069100,EIX
2019-01-22,40.07166290283203,40.96608600271383,39.879473910547674,40.50039631455618,3097900,EIX
2019-01-23,40.6038818359375,40.6630158243817,39.842513758504786,40.249069445877645,1492900,EIX
2019-01-24,40.75911331176758,41.63875503986784,40.0716633981255,40.5373559118375,4729400,EIX
2019-01-25,40.973480224609375,41.98617414187921,40.30081451024791,40.62605851044742,2971300,EIX
2019-01-28,40.29340744018555,41.17304887667145,40.10121850923922,40.966072928193796,2725400,EIX
2019-01-29,40.78868103027344,41.21741162027989,40.32298852440237,40.50039613323839,4393800,EIX
2019-01-30,41.26915740966797,41.56483299564081,40.63345081111888,40.855208205548074,1849200,EIX
2019-01-31,42.111839294433594,42.17097328664936,40.995655935952634,41.210022649806376,3678300,EIX
2019-02-01,41.83094024658203,42.3335918114657,41.6387512693256,42.06748182772751,2537700,EIX
2019-02-04,41.4983024597168,41.6904942553486,40.648232039954785,41.675710054161684,3996400,EIX
2019-02-05,41.4983024597168,42.01573822206649,41.19523338488024,41.46134336664854,2636300,EIX
2019-02-06,41.10653305053711,41.71267123048253,41.05478975369773,41.49091384119975,2362000,EIX
2019-02-07,42.64404296875,42.658827167061176,41.02521132094261,41.1213072000665,2849800,EIX
2019-02-08,42.932342529296875,42.98408582785739,42.2818517219383,42.48882491618036,1462000,EIX
2019-02-11,43.183677673339844,43.27977360621617,42.52579598938461,42.57753930251823,2876800,EIX
2019-02-12,44.40332794189453,45.23122339918943,43.331497415510405,43.553254774811094,2986800,EIX
2019-02-13,44.6546630859375,44.74336548434044,44.13722725895662,44.270282266460235,2130000,EIX
2019-02-14,44.73596954345703,44.802497039402574,44.04851969195241,44.75814443550619,1757800,EIX
2019-02-15,44.721187591552734,45.07599998117604,44.52899860459777,44.99468827984187,2015100,EIX
2019-02-19,45.571258544921875,45.60821763823477,44.61769871053963,44.84684678095841,2141600,EIX
2019-02-20,46.33262252807617,46.52481148836461,45.40123766722263,45.489942867169134,2320300,EIX
2019-02-21,45.2829704284668,46.17000275871784,45.12774054611732,46.03694776819028,5361000,EIX
2019-02-22,45.39385223388672,45.55647563282316,44.89120065517241,45.42342063729301,3909800,EIX
2019-02-25,44.846858978271484,45.54170252864685,44.8246840802123,45.54170252864685,2669000,EIX
2019-02-26,45.34210968017578,45.652569461630286,44.61770070365042,45.00947218590439,3429600,EIX
2019-02-27,44.80249786376953,45.60821852069173,44.73597036659988,45.305149437985115,2063600,EIX
2019-02-28,44.27027893066406,45.00208141679209,44.15940164596467,45.00208141679209,4387200,EIX
2019-03-01,45.31993103027344,45.3421059214539,43.797192193727135,44.36637123234205,2907100,EIX
2019-03-04,45.89651107788086,45.89651107788086,45.03165347003052,45.63779455661716,2517700,EIX
2019-03-05,46.199581146240234,46.26610865588276,45.60083355945744,45.645186172485346,2035100,EIX
2019-03-06,45.63039779663086,46.19957692269426,45.43081528594901,46.19957692269426,2887900,EIX
2019-03-07,45.97780990600586,45.99998479595772,45.58603565813684,45.79301163694619,2950600,EIX
2019-03-08,45.866943359375,45.9630392772028,45.29776418423901,45.9630392772028,1610600,EIX
2019-03-11,46.665260314941406,46.665260314941406,45.76344384756593,45.99998540953362,2577800,EIX
2019-03-12,47.42664337158203,47.48577454766348,46.71701568243174,46.8722455938902,2714600,EIX
2019-03-13,47.38227844238281,48.09929667986939,42.599700815073945,47.19748016012734,3927800,EIX
2019-03-14,47.34532928466797,48.180615615733586,47.26401475729006,47.581870895918215,2542900,EIX
2019-03-15,47.24922561645508,47.788839106764634,47.175307428088416,47.38967412206913,4798300,EIX
2019-03-18,46.95354461669922,47.404450025301074,46.25131062918161,47.26400435571667,2249700,EIX
2019-03-19,46.576560974121094,47.293579260179534,46.17739880045594,46.99051016954215,1978500,EIX
2019-03-20,46.783531188964844,47.190086823167974,46.391756935090974,46.591339407110226,1961200,EIX
2019-03-21,48.03278350830078,48.21018832266459,46.77615150426393,46.78354501641165,2039000,EIX
2019-03-22,47.81842041015625,49.00852217458472,47.78145848620345,48.30628509666603,3340000,EIX
2019-03-25,47.52273178100586,48.01059636325166,46.91659357906618,47.833191573307424,1952700,EIX
2019-03-26,48.09929656982422,48.37280005719114,47.58186363653114,47.58186363653114,1287700,EIX
2019-03-27,47.16791915893555,48.121476244936225,47.02747064611039,48.06973294646325,2054300,EIX
2019-03-28,46.393943786621094,47.67022437856033,46.334236201630134,47.10298950897071,2297500,EIX
2019-03-29,46.21480941772461,46.57306627038194,46.035683838545694,46.42379305629968,3439300,EIX
2019-04-01,46.79697799682617,46.93132361434189,45.647577867925015,46.28198551396594,1502400,EIX
2019-04-02,46.6551628112793,47.282108018970774,46.62531044683661,46.916391641988064,1545600,EIX
2019-04-03,47.35674285888672,47.63289642964544,46.64769729063911,46.64769729063911,1832500,EIX
2019-04-04,47.53587341308594,47.81949223959331,47.34182022472813,47.520945806727674,1560800,EIX
2019-04-05,47.64036560058594,47.86427114954263,47.43138196335685,47.692610798105775,2196300,EIX
2019-04-08,47.58811950683594,47.93144876523393,47.43138390785089,47.744857952970825,1706000,EIX
2019-04-09,46.62531661987305,47.72993397069146,46.52082621261523,47.58066074011599,2109300,EIX
2019-04-10,46.767120361328125,46.976101156800354,46.31930355755912,46.81936556019618,1322000,EIX
2019-04-11,46.72233581542969,46.91639184446795,46.50589264832506,46.752191027150914,1779400,EIX
2019-04-12,50.103363037109375,50.32727429034121,46.170031206108,46.5805304251166,8964300,EIX
2019-04-15,48.66288757324219,50.10336904966999,48.43151675962386,50.10336904966999,4504000,EIX
2019-04-16,48.09565734863281,48.61064420141925,47.991166932455826,48.550939459532835,1631200,EIX
2019-04-17,47.32689666748047,48.27477839870377,47.304506679602376,48.04340759823,1285400,EIX
2019-04-18,47.08806228637695,47.5881243474762,47.07313467821949,47.326898322596016,1287200,EIX
2019-04-22,47.03581237792969,47.140302777432964,46.58799271943725,46.991029557935484,1519200,EIX
