Price,Close,High,Low,Open,Volume,Ticker
Ticker,MRK,MRK,MRK,MRK,MRK,
Date,,,,,,
2019-01-02,58.5614013671875,58.87129426453178,57.79442449896622,58.32898788856838,15120125,MRK
2019-01-03,57.360595703125,58.85581009063688,57.213398399720255,58.53817413036298,13910628,MRK
2019-01-04,59.08823013305664,59.266417973489176,57.8254292734913,57.902902516913734,14753115,MRK
2019-01-07,58.43745040893555,59.243167054931206,58.421958240508566,58.995255193761714,15795142,MRK
2019-01-08,58.87130355834961,59.04174220103991,58.32899709677408,58.77833195783575,11896686,MRK
2019-01-09,58.421958923339844,59.119211815327176,58.35223487301905,58.79382671944044,11916284,MRK
2019-01-10,57.701480865478516,58.63114751929003,56.91901153509368,58.63114751929003,19134070,MRK
2019-01-11,58.02686309814453,58.057853636864714,57.44581682330321,57.871916598934696,9878029,MRK
2019-01-14,56.84152603149414,57.67047789648105,56.63234767255178,57.55427113839646,15669486,MRK
2019-01-15,57.71696090698242,58.01910467400098,56.63234797404517,56.63234797404517,13102096,MRK
2019-01-16,57.802181243896484,58.70086333053242,57.69371747675425,57.9028958292743,15272504,MRK
2019-01-17,58.56916046142578,58.70086558452858,57.569763751037186,57.569763751037186,16969321,MRK
2019-01-18,58.77832794189453,59.13470356687365,58.46844121119109,58.987506285771325,14980741,MRK
2019-01-22,58.74734878540039,59.03399419143799,58.38322394686752,58.545919605205235,10568766,MRK
2019-01-23,58.445220947265625,58.65439317221847,57.90291432708759,58.53044339072989,14369233,MRK
2019-01-24,56.68658447265625,58.2282877726051,56.07455390115936,58.2282877726051,21986621,MRK
2019-01-25,56.516143798828125,57.20564758930308,55.8731227139593,57.19015541889784,14054099,MRK
2019-01-28,56.4929084777832,56.609115254205946,55.81889678574914,56.167523309408445,13376672,MRK
2019-01-29,56.733062744140625,57.08168921575327,56.275978695522134,56.47740167978731,11966693,MRK
2019-01-30,56.84152603149414,57.18240331813568,56.570372799703364,56.91125008634489,13941230,MRK
2019-01-31,57.66273498535156,57.96487878362,56.640103014214844,56.67109355120434,16797658,MRK
2019-02-01,59.22767639160156,60.03339314233888,58.359984764710056,58.8558085515052,15941757,MRK
2019-02-04,59.55305862426758,59.56855698834378,58.63113515416779,58.840313514075596,11824165,MRK
2019-02-05,59.76997756958008,60.722891535143155,59.70025351720983,59.94816538856398,12955690,MRK
2019-02-06,59.9559211730957,60.21157605994131,59.367131962385095,59.5298214358323,8375721,MRK
2019-02-07,59.51433181762695,59.75449454400356,58.96427610744365,59.60729723501263,9661407,MRK
2019-02-08,60.05662536621094,60.072117534296964,59.32063898030845,59.46008707625119,9266940,MRK
2019-02-11,59.429107666015625,60.3045485060621,59.04174764187699,60.27355796970163,13803942,MRK
2019-02-12,60.83135986328125,61.14900203755951,59.739003794222285,59.87845192361936,13676086,MRK
2019-02-13,61.21872329711914,61.33493006629192,60.7771313798719,60.86234761246838,10980106,MRK
2019-02-14,61.15674591064453,61.629328392956495,60.96306588555083,61.30394322526702,8577042,MRK
2019-02-15,61.83076477050781,62.07867671802688,61.41241413336837,61.71455798085569,10886100,MRK
2019-02-19,61.389156341552734,62.07866009956141,61.26520040097623,61.81525604873263,9653547,MRK
2019-02-20,61.53635787963867,61.621580304710754,61.05602625386715,61.20322355630849,8993517,MRK
2019-02-21,61.84623718261719,62.00118364890454,61.319429108263876,61.342670458768,7740633,MRK
2019-02-22,62.57448196411133,62.64420601712288,61.79975581040649,61.79975581040649,8337469,MRK
2019-02-25,62.27233123779297,62.74491358117128,61.97019370855504,62.64419900662889,9741265,MRK
2019-02-26,62.551239013671875,62.830141412976474,61.97794204625289,62.38080037920511,8927912,MRK
2019-02-27,62.45825958251953,62.977324550926056,62.31106233152611,62.39627853242315,7852978,MRK
2019-02-28,62.97734069824219,63.34145932915575,62.38855154330367,62.38855154330367,11588365,MRK
2019-03-01,63.25623321533203,63.47316073922371,62.88437161869397,63.341455627487996,10624205,MRK
2019-03-04,63.0393180847168,63.62036427537938,62.388554032218565,63.55064021915352,8522755,MRK
2019-03-05,63.29499435424805,63.55065548287158,62.9231264373373,63.12455566662958,8698190,MRK
2019-03-06,62.566749572753906,63.34147593436466,62.21038003026273,63.2175199642826,8167169,MRK
2019-03-07,62.326576232910156,62.8378921997762,62.008940274960466,62.7759173224548,10925505,MRK
2019-03-08,61.82301712036133,62.44279700453704,61.24197696329206,62.14065934394482,11716326,MRK
2019-03-11,62.65195083618164,62.77590676436721,62.03217119525382,62.25684170223949,9126613,MRK
2019-03-12,62.93085479736328,63.186509646998246,62.58222835347142,62.884372097429655,9261281,MRK
2019-03-13,63.217506408691406,63.53514235246827,62.899870464914535,63.22525559090726,8059749,MRK
2019-03-14,63.560707092285156,63.771298708889006,63.123914086027256,63.42030644479042,8530406,MRK
2019-03-15,63.62308883666992,63.8882803015352,63.02250248008828,63.56848894308538,17341046,MRK
2019-03-18,63.45150375366211,63.82589506545579,63.11610880841093,63.38910208348391,14357914,MRK
2019-03-19,63.88829040527344,63.958493843226975,63.14730955065411,63.5996998312928,10224393,MRK
2019-03-20,64.02088165283203,64.52007000837612,63.47489516850873,63.841484668228794,11894590,MRK
2019-03-21,64.699462890625,64.87105809741001,63.84148062027593,64.03648112639091,9473291,MRK
2019-03-22,64.18470764160156,65.08948855380444,63.97411595533697,64.66829894484768,10639191,MRK
2019-03-25,64.23147583007812,64.5434654164069,63.896080944261236,64.01307625958152,7878654,MRK
2019-03-26,64.67609405517578,65.10508539084661,64.40310070273561,64.55129691587665,9242731,MRK
2019-03-27,64.18470764160156,64.78529432610578,63.81032242157562,64.67610071574074,10020766,MRK
2019-03-28,64.44989776611328,64.66048942714743,64.09890542796288,64.57469490331282,7161298,MRK
2019-03-29,64.87106323242188,64.9724612585154,64.51226925756407,64.73846437450929,10147994,MRK
2019-04-01,64.97248077392578,65.40147207191171,64.69168567606255,65.30786954833971,8820282,MRK
2019-04-02,64.90228271484375,65.30007316646777,64.66048399429242,65.09727705600434,5875088,MRK
2019-04-03,64.87886810302734,65.25325939349179,64.54347317688377,64.94906530065978,6550734,MRK
2019-04-04,63.84148025512695,64.89445678914436,63.342291934089715,64.74626064611293,10257719,MRK
2019-04-05,63.295528411865234,64.08331391966864,63.26432756563708,63.93511769561915,10324162,MRK
2019-04-08,63.13950729370117,63.38130596788171,62.67151971737854,63.14730906150783,10586267,MRK
2019-04-09,63.02251434326172,63.162908750542975,62.60132488499261,62.84311733189655,10785282,MRK
2019-04-10,63.03810501098633,63.42809355366185,62.90550616245005,63.069299604175036,6894268,MRK
2019-04-11,62.27374267578125,63.12392351029013,61.922750359280286,63.12392351029013,10410518,MRK
2019-04-12,61.95396041870117,62.74173968745709,61.85256234611745,62.40635086000893,10164762,MRK
2019-04-15,61.25196838378906,62.00075118300121,61.20517023839163,61.86035674680892,13822491,MRK
2019-04-16,60.495384216308594,61.84474724225485,60.38618439662953,61.79794910137126,12531250,MRK
2019-04-17,57.656246185302734,60.54218356771095,57.523653528956764,60.534381798599014,34181463,MRK
2019-04-18,57.086849212646484,57.75763284039702,56.338066618447066,57.31304434442079,32768445,MRK
2019-04-22,57.29744338989258,57.57043663683315,56.73585336186226,57.06344650547586,14548441,MRK
2019-04-23,58.1866455078125,58.69363585859104,57.2506700379122,57.48466078717367,19281523,MRK
2019-04-24,58.28802490234375,58.584417247394924,57.703041980192815,58.28802490234375,12779102,MRK
2019-04-25,59.543800354003906,59.91819168584739,58.077435863389994,58.17103213724449,13994154,MRK
2019-04-26,59.769989013671875,60.050777804731936,59.34879959065695,59.77778454469588,8888193,MRK
2019-04-29,59.88698959350586,60.198979245288214,59.65299267735006,59.738793417534794,7395317,MRK
2019-04-30,61.39236068725586,61.54055687295415,59.27860524425541,60.49538180442126,11269039,MRK
2019-05-01,61.400150299072266,62.18793552704645,61.173955158012866,61.37675123181958,15288643,MRK
2019-05-02,62.024139404296875,62.2659318586898,61.31435934137956,61.31435934137956,11579142,MRK
2019-05-03,62.398529052734375,62.50772886089115,61.813546116988306,62.03974126500922,7942582,MRK
2019-05-06,61.992942810058594,62.234735256675386,61.07255868644561,61.25195569759772,9906534,MRK
2019-05-07,60.76057815551758,61.84474968038996,60.38618677726302,61.53275998339096,10523387,MRK
2019-05-08,60.978965759277344,61.39235970805057,60.760572368535726,61.09596110495577,10567508,MRK
2019-05-09,61.0959587097168,61.23635935545224,60.245784249216705,60.588974740702575,8105861,MRK
2019-05-10,60.98675537109375,61.09594892648579,59.910379696132956,60.90095464374875,9027158,MRK
2019-05-13,60.1911735534668,60.471968558171206,59.918180315578276,59.918180315578276,9641705,MRK
2019-05-14,60.38618087768555,60.90096663383245,60.33938273952907,60.54217882915757,8113826,MRK
2019-05-15,60.48756790161133,60.74496385099984,59.902578808389585,59.95717870509921,7284543,MRK
2019-05-16,61.71994400024414,62.31273494430918,60.62797085745,60.659171693753514,9910831,MRK
2019-05-17,61.400150299072266,61.67314357463704,60.72156487589407,61.1583578586528,8259707,MRK
2019-05-20,61.52494812011719,61.82914223437173,61.03356146566,61.11935596777779,8281191,MRK
2019-05-21,62.0085563659668,62.1879534241496,61.25197175540004,61.6809630937258,10873734,MRK
2019-05-22,63.16291427612305,63.29551316332773,61.86034941970696,61.891550258418505,13491847,MRK
2019-05-23,63.19411087036133,63.32670974865992,62.718321498563924,62.86651767695775,9831498,MRK
2019-05-24,63.311100006103516,63.91168013348234,63.2642956421653,63.41249802785854,6071588,MRK
2019-05-28,62.6013298034668,63.9116964169877,62.57793073374816,63.474909624622676,13779733,MRK
2019-05-29,61.899330139160156,62.687115257981816,61.423540855712226,62.49211474266108,11278890,MRK
2019-05-30,62.1489143371582,62.25811410929585,61.76672760752306,62.05531809613925,7483768,MRK
2019-05-31,61.7823371887207,62.33612545225218,61.462545810694294,61.87593344835292,7142749,MRK
2019-06-03,62.6013298034668,63.11611557370254,62.024142356364145,62.125540403953494,9218103,MRK
2019-06-04,63.240909576416016,63.43591012970201,62.48433137754036,62.98351982218742,9368806,MRK
2019-06-05,63.71670150756836,64.16909183322403,63.24091211240814,63.474909043879414,9821961,MRK
2019-06-06,63.52170944213867,64.30169300502516,63.513907673217744,64.08329960307326,11393961,MRK
2019-06-07,64.31726837158203,64.64486148100002,63.818080059406775,63.818080059406775,8797436,MRK
2019-06-10,64.3328857421875,64.48887744597837,63.685494913933255,64.48887744597837,7536273,MRK
2019-06-11,64.7228775024414,65.05827246656682,64.30948356441647,64.65268029685949,7789679,MRK
2019-06-12,65.2922592163086,65.72904596010773,64.84767070466211,64.84767070466211,11057762,MRK
2019-06-13,64.66047668457031,65.65885358541752,64.37188609010536,65.56525731006948,10194001,MRK
2019-06-14,64.99810028076172,65.46136582574006,64.74683910201196,64.94313572077087,7989952,MRK
2019-06-17,65.40641021728516,65.42996556363696,64.8018125307934,64.93529701217184,6427279,MRK
2019-06-18,66.34081268310547,66.48214481160504,65.35146894936958,65.35146894936958,11425086,MRK
2019-06-19,67.02389526367188,67.18093507947746,66.12092573990512,66.15233495868162,9825419,MRK
2019-06-20,66.42715454101562,67.91902030337262,66.20730255566026,67.51071927480038,12490483,MRK
2019-06-21,66.40359497070312,66.56063478371328,65.6733667460904,66.3015197200542,15034294,MRK
2019-06-24,67.14167022705078,67.54997118803693,66.53707265884474,66.71766779759446,7891440,MRK
2019-06-25,66.92965698242188,67.73055105145794,66.59202836959213,67.17306424079452,9348894,MRK
2019-06-26,65.5948486328125,66.89826530466053,65.24151218291857,66.88256383416098,12604401,MRK
2019-06-27,65.82256317138672,66.4978269412162,65.48493442551087,65.69693255657943,11721670,MRK
2019-06-28,65.83826446533203,66.3172315296928,65.15514688717056,65.93248584767784,46684837,MRK
2019-07-01,66.54491424560547,66.6862462699707,65.86964449877158,66.2151332440116,10260863,MRK
2019-07-02,67.14167022705078,67.14167022705078,66.03455033088521,66.31722070988148,10381593,MRK
2019-07-03,68.23309326171875,68.36657773827623,67.51857274408354,67.57353730961175,6533232,MRK
2019-07-05,67.21234130859375,68.15456760536244,67.12596753031958,68.0603462313009,8767358,MRK
2019-07-08,65.98745727539062,67.13383428801465,65.5634547326656,66.74908856599028,13693273,MRK
2019-07-09,66.63130950927734,66.90612607886098,66.02671180057783,66.14448853666292,8490791,MRK
2019-07-10,66.59989929199219,66.82760516373997,66.23086133905372,66.58419782010795,5996132,MRK
2019-07-11,63.60047912597656,65.69693660845407,62.64254484423038,65.5634583881675,22146126,MRK
2019-07-12,62.603267669677734,63.52193855180609,61.73955506611258,63.48268174167865,18910636,MRK
2019-07-15,63.569053649902344,63.812460956979265,62.90949148057768,63.28638325189512,10922570,MRK
2019-07-16,64.06371307373047,64.21289898638943,63.51408010308422,63.85171501377727,8448662,MRK
2019-07-17,64.32284545898438,64.65262658602852,64.05588277427121,64.35425468014986,9848999,MRK
2019-07-18,64.92742919921875,65.13942727087473,64.07157048331904,64.70757725443906,8472661,MRK
