Price,Close,High,Low,Open,Volume,Ticker
Ticker,STX,STX,STX,STX,STX,
Date,,,,,,
2019-01-02,30.026729583740234,30.280280267877128,28.935685224133053,29.135452340998953,3472900,STX
2019-01-03,28.059776306152344,29.665606975000905,28.021359893506897,29.665606975000905,4428100,STX
2019-01-04,29.304487228393555,29.50425727040852,28.390163680510543,28.56688152937947,3232900,STX
2019-01-07,30.088191986083984,30.22649341000599,29.450471358874093,29.4812027289801,2855500,STX
2019-01-08,30.07282257080078,30.47235966193313,29.527301956959786,30.31100898983662,3008600,STX
2019-01-09,30.841163635253906,31.371320050991738,30.149659472225316,30.149659472225316,3961000,STX
2019-01-10,31.194591522216797,31.41741074490004,30.487720385270094,30.841155953743446,3019800,STX
2019-01-11,31.248382568359375,31.40205113574741,30.602979861101083,31.20228404983186,2196900,STX
2019-01-14,30.825796127319336,31.1177661115103,30.088190522927135,30.733596159516345,3899700,STX
2019-01-15,30.46468734741211,31.13314244028652,30.295651580783066,30.979473827986023,2408700,STX
2019-01-16,30.51846694946289,30.86421761840119,30.372480467837317,30.441631187821898,2002900,STX
2019-01-17,29.757814407348633,30.218820267551905,28.889589195303166,30.172718802236037,4738000,STX
2019-01-18,30.910314559936523,30.941048860103184,29.8423225425107,30.026725412526467,3961800,STX
2019-01-22,29.565719604492188,30.887265197414447,29.427418185187108,30.810429447253746,3677400,STX
2019-01-23,29.780851364135742,30.349424144062503,29.365950071739388,29.826952810394864,2812600,STX
2019-01-24,31.478897094726562,32.10893578747708,29.980633205972012,30.04978393717561,5162200,STX
2019-01-25,33.54572677612305,35.58182909985478,32.88495385805208,33.61487749850221,9455300,STX
2019-01-28,33.238380432128906,33.43815043334254,32.55455843847958,32.846528400492794,3614700,STX
2019-01-29,32.861900329589844,33.445837407578495,32.63908103850846,33.361319543307324,2688300,STX
2019-01-30,33.60719680786133,33.814646052781264,32.89264029007317,33.422793896728805,2923800,STX
2019-01-31,34.022098541259766,34.183452189102454,33.192292761001774,33.53036134836838,4352300,STX
2019-02-01,34.77506637573242,34.92873495868302,33.891477152989225,34.114296451718374,4487000,STX
2019-02-04,35.00556945800781,35.259120119430236,33.86842667460251,34.56761591747281,6598700,STX
2019-02-05,34.68286895751953,35.681710423923846,33.315224623411375,33.422791760118585,10650700,STX
2019-02-06,34.75202560424805,35.61256577562797,34.71360918187116,34.76739275939583,5192200,STX
2019-02-07,34.1603889465332,34.54455887062193,33.79927121095887,34.46772605819775,4317400,STX
2019-02-08,34.590667724609375,34.60603487658202,33.584141252784846,33.799278449417415,3189600,STX
2019-02-11,34.3063850402832,34.8595878934595,33.73012999211037,34.84422074045672,2471300,STX
2019-02-12,34.87495422363281,35.11314069307905,34.46004989530117,34.62140353253103,3015400,STX
2019-02-13,35.14385986328125,35.40509548369157,34.94408989597626,35.07470917167313,2672400,STX
2019-02-14,35.16691970825195,35.42047036652282,34.87494970786294,35.00556902289919,3338800,STX
2019-02-15,35.120819091796875,35.42047120914742,35.01325196566943,35.42047120914742,1953300,STX
2019-02-19,35.25912094116211,35.405107412065625,35.02861953513768,35.29753735366878,2818900,STX
2019-02-20,35.25912094116211,35.6509759692896,35.22838663876301,35.43583878348032,2277900,STX
2019-02-21,34.659820556640625,35.2744920181082,34.59066983403898,35.15923983677722,2950200,STX
2019-02-22,36.119659423828125,36.119659423828125,34.736648112891814,34.77506452383754,3043700,STX
2019-02-25,36.918731689453125,37.59487162360573,36.68054819576264,36.78043027267227,3360200,STX
2019-02-26,36.48078536987305,37.049358298806595,36.39626749507356,36.688237535930504,3011700,STX
2019-02-27,35.97367858886719,36.50383213405682,35.789278630098835,36.38858289257273,2397400,STX
2019-02-28,35.77390670776367,35.99672305064652,34.57529541167145,35.889155933878776,3638900,STX
2019-03-01,35.6125602722168,36.311749602973,35.53572743933644,35.881481049267464,2634600,STX
2019-03-04,35.66633605957031,36.10429249058388,35.38973616296014,35.758538956091094,2673500,STX
2019-03-05,35.56645584106445,35.781590082206236,35.44352157027141,35.75085578176192,2157600,STX
2019-03-06,35.54340362548828,35.68939008700501,35.24375152382541,35.68939008700501,3449400,STX
2019-03-07,34.721290588378906,35.49731578715407,34.53689059232298,35.49731578715407,3061100,STX
2019-03-08,35.51266860961914,35.620235719070166,34.114290324787994,34.37552598959073,4290800,STX
2019-03-11,37.36437225341797,37.4027886643759,35.58182381991476,35.7892759562687,4601000,STX
2019-03-12,36.9417839050293,37.85610733350244,36.78811533839089,37.525720941074304,4013300,STX
2019-03-13,36.63444900512695,37.23375322747006,36.43467897702305,37.23375322747006,2685400,STX
2019-03-14,36.257965087890625,36.84958726478667,36.10429942613861,36.6037186888019,2800200,STX
2019-03-15,36.63444900512695,37.10313684300423,36.34247900381279,36.48846546996202,4855200,STX
2019-03-18,37.00325012207031,37.03398442205079,36.41162803687488,36.79579799367834,2694100,STX
2019-03-19,36.79304885864258,37.423654469339034,36.73855240745282,37.19009782569237,2522000,STX
2019-03-20,35.9755973815918,37.049961454223045,35.88217532261673,36.82418875601907,3044600,STX
2019-03-21,38.132110595703125,38.4668762009786,36.18580031844286,36.25586760721758,4866900,STX
2019-03-22,36.5361442565918,38.05426717821817,36.51278947882097,37.867420046548325,3012800,STX
2019-03-25,36.458282470703125,37.05774337219282,36.00673709886215,36.57505929561012,2719800,STX
2019-03-26,36.75412368774414,37.096676207718104,36.43492891129905,36.86311659143262,1672300,STX
2019-03-27,35.67197799682617,36.93318634772022,35.47734695015216,36.75412614116022,2781000,STX
2019-03-28,35.804325103759766,36.248083608602045,35.50848511058699,35.59412323780809,3827200,STX
2019-03-29,37.28352355957031,37.35359085654549,36.00674434343077,36.1390920322538,3713900,STX
2019-04-01,37.70392608642578,37.953053585193146,37.12003295434589,37.65721356671913,3868500,STX
2019-04-02,37.9608268737793,38.24109597374716,37.58713573043322,37.69612860934667,3055200,STX
2019-04-03,38.61479949951172,39.36996893104458,38.3812428312561,38.3812428312561,3391900,STX
2019-04-04,38.31896209716797,38.70043729228804,38.20218227916477,38.466880626115774,1731400,STX
2019-04-05,38.326744079589844,38.840569906921615,38.03090406693398,38.55251679898074,3401300,STX
2019-04-08,38.435733795166016,38.684861268345976,38.01533304032091,38.684861268345976,2233400,STX
2019-04-09,38.07761001586914,38.43573035528544,37.75063135027168,38.342308303662385,2593500,STX
2019-04-10,38.700439453125,38.92621219662566,37.88298959096272,38.04647896942832,2427000,STX
2019-04-11,38.513587951660156,38.98848812505068,38.264460478706724,38.887279161090305,1914200,STX
2019-04-12,38.66929244995117,39.15197955305526,38.58365728956228,38.832784775755535,2059800,STX
2019-04-15,38.45130920410156,39.12084048154626,38.19439776614842,38.77050400267007,2364800,STX
