Price,Close,High,Low,Open,Volume,Ticker
Ticker,VZ,VZ,VZ,VZ,VZ,
Date,,,,,,
2019-01-02,38.162574768066406,38.25794672685406,37.65846250187184,38.25794672685406,13969700,VZ
2019-01-03,38.2988166809082,38.8233649864185,38.189819799158705,38.35331382243763,19245400,VZ
2019-01-04,38.39419174194336,38.75524345477075,38.11488704738633,38.48275252763925,17035800,VZ
2019-01-07,38.639442443847656,39.00730539251333,38.52363176470579,38.666689722447515,16349000,VZ
2019-01-08,39.77028274536133,39.98146277842198,38.86424389806535,39.014115610836974,21424600,VZ
2019-01-09,39.26986312866211,39.73105307687309,39.132194369831375,39.703518799944305,18136000,VZ
2019-01-10,39.6484375,39.717273170192826,39.14594892374787,39.43505348693307,14259900,VZ
2019-01-11,39.93755340576172,40.102753809518035,39.52454714474477,39.813651790037945,15801500,VZ
2019-01-14,39.94443130493164,40.027034123613056,39.70351298164281,39.80676519208819,11342300,VZ
2019-01-15,39.992618560791016,40.12340505587438,39.63468348428134,39.74481795993348,10058000,VZ
2019-01-16,39.290504455566406,39.8755932390869,39.23543591669686,39.8755932390869,13411700,VZ
2019-01-17,39.11842727661133,39.510781506617484,38.69165388980817,39.3455784817561,15223900,VZ
2019-01-18,39.297393798828125,39.55896415401795,39.125308522537196,39.18037444552757,16802500,VZ
2019-01-22,39.228553771972656,39.50388858965321,38.822432487017316,39.3937541374185,18284800,VZ
2019-01-23,39.758575439453125,39.834293370411196,39.18725376862751,39.22167029384139,15109000,VZ
2019-01-24,39.28361511230469,39.682854096314195,38.89126100777792,39.65531983000758,12494100,VZ
2019-01-25,38.822425842285156,39.55895035788327,38.70540652979494,39.35933087680774,17800300,VZ
2019-01-28,37.90693283081055,38.69852590940862,37.721080474292414,38.629690244506286,25955700,VZ
2019-01-29,36.674808502197266,37.37691665380578,36.461424467699274,36.908844552733434,33789200,VZ
2019-01-30,37.17041778564453,37.18418492214416,35.98647030480465,36.55090977222534,27260000,VZ
2019-01-31,37.90005874633789,37.989541191280104,36.846895165732604,37.20483282293952,28585400,VZ
2019-02-01,37.54899597167969,38.06525165220455,37.493930064512696,38.00330086550908,13778000,VZ
2019-02-04,37.19794845581055,37.64536853255563,36.943260393954645,37.58341773721399,15818900,VZ
2019-02-05,37.266780853271484,37.404449576710306,36.90196096809922,37.23924658342122,14124600,VZ
2019-02-06,37.02587127685547,37.425107780461516,36.95015332984058,37.2461402359098,11391400,VZ
2019-02-07,36.87443161010742,36.98456607836644,36.49584453958033,36.90196588362539,12436200,VZ
2019-02-08,37.13600158691406,37.14288384231856,36.68857883704976,36.72988024691522,12011700,VZ
2019-02-11,37.20482635498047,37.42509524022809,37.07404252493102,37.25989488919849,9802800,VZ
2019-02-12,37.45951843261719,37.700439374009854,37.301200307262825,37.48017044953312,11227600,VZ
2019-02-13,37.50082015991211,37.70043969498515,37.36315142448888,37.4113350880151,11884800,VZ
2019-02-14,37.19105911254883,37.52834731911621,37.13599320430425,37.43198001032902,11190100,VZ
2019-02-15,37.968894958496094,37.989544351229185,37.3906883296535,37.50082280058481,15719400,VZ
2019-02-19,38.161617279052734,38.313053112266346,37.73484667050136,37.900049636353664,12272700,VZ
2019-02-20,38.38188934326172,38.48514153373715,38.023954368121395,38.11343679900033,11379000,VZ
2019-02-21,38.65034866333008,39.042702827965215,38.175391687120396,38.23734248289503,14680500,VZ
2019-02-22,39.180362701416016,39.32491628578903,38.82242774473543,38.84307713144065,12534300,VZ
2019-02-25,39.084014892578125,39.42130325662028,38.92569672196681,39.23545080612523,15051200,VZ
2019-02-26,38.98763656616211,39.297390563143715,38.86373496736947,39.11153816495475,12005600,VZ
2019-02-27,39.042701721191406,39.04958397572124,38.78801366477523,38.92568238768431,8962800,VZ
2019-02-28,39.180362701416016,39.65531960213336,39.042696622298315,39.05646375537252,15743000,VZ
2019-03-01,39.20789337158203,39.338679810885665,38.78800504167186,39.24919476701664,10942700,VZ
2019-03-04,38.7122917175293,39.47634787820585,38.31305275219536,39.3386818047368,13674400,VZ
2019-03-05,38.60216522216797,38.664113392482044,38.20980842949077,38.609047476932005,15749500,VZ
2019-03-06,38.32682418823242,38.836195019211495,38.168506085316636,38.67787691629571,13935500,VZ
2019-03-07,38.75359344482422,38.8224291126206,38.35435707485418,38.381888716160496,12644200,VZ
2019-03-08,38.91191482543945,39.01516702294036,38.54709494567785,38.79489811903006,10617300,VZ
2019-03-11,39.63467788696289,39.66220953262807,39.06335356995498,39.07023582491811,13627400,VZ
2019-03-12,39.53142166137695,39.99949372564519,39.483238004097494,39.66909037895215,12813000,VZ
2019-03-13,39.68974685668945,39.74481540388049,39.46947791955103,39.49012731184124,14168300,VZ
2019-03-14,39.88936233520508,39.985729657152824,39.58649060815493,39.72415933628567,12148300,VZ
2019-03-15,40.19222640991211,40.274826586135354,39.87559021287946,39.95130813517254,23715300,VZ
2019-03-18,39.971954345703125,40.14403956421427,39.6209016552977,40.10962304567445,12168100,VZ
2019-03-19,39.57961654663086,40.061455881926385,39.44883267203037,39.99262019070523,13462700,VZ
2019-03-20,39.696624755859375,39.965079955236,39.311155471075104,39.58649029937636,11902900,VZ
2019-03-21,40.12339782714844,40.26106655336414,39.62779146309692,39.63467634360461,10920100,VZ
2019-03-22,41.1352653503418,41.30046837921641,40.01327118329183,40.03392057722125,25125400,VZ
2019-03-25,41.355533599853516,41.43124891343405,40.976943902886575,41.0457795867955,15463400,VZ
2019-03-26,41.73411560058594,41.775414380100905,41.424361625161,41.50696181000347,12316900,VZ
2019-03-27,41.90620040893555,42.11958443634671,41.63086296128001,41.68593150113612,13290300,VZ
2019-03-28,40.66719055175781,41.913086173495216,40.226650073453676,41.9062039183431,20547100,VZ
2019-03-29,40.70161437988281,40.79798172417435,40.14405708329342,40.74979805202858,17283900,VZ
2019-04-01,40.67406463623047,40.894333518228166,40.46756288758416,40.880566384876786,16331100,VZ
2019-04-02,40.288597106933594,40.77043632273398,40.157813264767235,40.76355406822522,11408100,VZ
2019-04-03,40.52262878417969,40.660297491843934,40.205992594620454,40.460677997021385,15491700,VZ
2019-04-04,40.60523986816406,40.680955178304536,40.453803996257655,40.50198765989828,8776000,VZ
2019-04-05,40.67406463623047,40.680946890000065,40.48821227470513,40.62588098240674,11497800,VZ
2019-04-08,40.70161437988281,40.70161437988281,40.41939460339482,40.62589643056427,11680500,VZ
2019-04-09,40.61328125,40.72455040467674,40.36292498876085,40.592416459652796,10414400,VZ
2019-04-10,40.75931930541992,40.821908367331964,40.58546109487155,40.61327904524707,8782100,VZ
2019-04-11,40.724552154541016,40.84277447583603,40.474195882544485,40.78714122254015,9219900,VZ
2019-04-12,40.849735260009766,40.88450637915793,40.696739152318194,40.85668842269286,10847500,VZ
2019-04-15,40.82886505126953,40.99577011505773,40.74541384580843,40.96795216228203,7741500,VZ
2019-04-16,40.88450622558594,41.01663753899921,40.79409919384721,40.88450622558594,10239300,VZ
2019-04-17,40.182106018066406,40.655000530564756,40.08474585129303,40.61327626072792,15498000,VZ
2019-04-18,40.36293411254883,40.47420329237727,39.83440351871384,39.99435279891307,13189000,VZ
2019-04-22,40.59242248535156,40.67587635339677,40.25861497176963,40.432473217564365,11950400,VZ
