Price,Close,High,Low,Open,Volume,Ticker
Ticker,FITB,FITB,FITB,FITB,FITB,
Date,,,,,,
2019-01-02,18.578842163085938,18.58651808175556,17.742026454233446,17.788089287806578,5951200,FITB
2019-01-03,18.56348419189453,18.80147716595936,18.37923142510459,18.50206660296455,5772700,FITB
2019-01-04,19.008766174316406,19.116246612029403,18.778449067959944,18.91663903891159,6154900,FITB
2019-01-07,19.116247177124023,19.323532139679042,18.778449623068944,18.90896221456901,4732300,FITB
2019-01-08,19.216053009033203,19.300501305071684,18.83986997595624,19.27747061720268,4427900,FITB
2019-01-09,19.231401443481445,19.40030092141589,19.108566258244167,19.200693379327582,6293000,FITB
2019-01-10,19.131603240966797,19.24676107319921,18.916640880304687,19.15463539313779,5025400,FITB
2019-01-11,19.239084243774414,19.292824469411368,18.916641425641377,19.031800725504933,4185300,FITB
2019-01-14,19.47707748413086,19.51546293868984,19.016444707866945,19.100893000758948,4450600,FITB
2019-01-15,19.546167373657227,19.561522138349144,19.062504000349502,19.407978884362844,5453400,FITB
2019-01-16,20.16034507751465,20.191053143036836,19.607586719316483,19.692034997735732,5550200,FITB
2019-01-17,20.275503158569336,20.32924337218946,19.814870455051,20.052864921527256,5731900,FITB
2019-01-18,20.72846221923828,20.75149437107838,20.14499421809052,20.444404870455468,7051300,FITB
2019-01-22,21.15838623046875,21.465474277816586,20.83594341467569,20.8436207988983,10147800,FITB
2019-01-23,21.166061401367188,21.419409196975618,20.928068372598336,21.33496090798025,4709600,FITB
2019-01-24,21.22747802734375,21.30425039369677,20.966452860330147,21.043225226683163,4886800,FITB
2019-01-25,21.32728385925293,21.51153667128592,21.196771267690664,21.434764300194377,3962600,FITB
2019-01-28,21.250511169433594,21.434763978703053,21.119998579828835,21.204448333194023,3901500,FITB
2019-01-29,21.058582305908203,21.334962269412436,21.0355501541791,21.22748035898787,4093700,FITB
2019-01-30,20.75916862487793,21.073933997674747,20.697749562565342,21.058579232096598,6513000,FITB
2019-01-31,20.590274810791016,20.7514969652034,20.267831966277697,20.620984350416784,6898500,FITB
2019-02-01,20.62865447998047,20.805229877790627,20.5288499756106,20.690072073319257,3651800,FITB
2019-02-04,20.83594512939453,20.843622514248963,20.475116827104944,20.58259728644409,5906100,FITB
2019-02-05,20.644006729125977,20.82825949976231,20.52117154870175,20.812906200442423,4239800,FITB
2019-02-06,20.51349449157715,20.73613417481431,20.44439951845602,20.528849255450925,4481600,FITB
2019-02-07,20.559566497802734,21.150710485650507,20.452084574666515,20.89736264391248,8603200,FITB
2019-02-08,20.290857315063477,20.628654816086073,20.083572385051138,20.51349554542747,5134700,FITB
2019-02-11,20.429044723510742,20.467430166074543,20.229437200695287,20.375304518197115,4608400,FITB
2019-02-12,20.782196044921875,20.912708603215993,20.590265898272342,20.628652806188736,4928400,FITB
2019-02-13,20.551889419555664,20.897362955636495,20.52885726475903,20.820592034937278,5262400,FITB
2019-02-14,20.359956741333008,20.50582264457341,20.237121525808842,20.367634125342178,4670700,FITB
2019-02-15,20.858972549438477,20.920390150022058,20.4751121797133,20.57491523154496,4904500,FITB
2019-02-19,21.119997024536133,21.227477455950584,20.690073834567272,20.797554265981724,5149300,FITB
2019-02-20,21.442441940307617,21.450119323939756,21.02019462640726,21.096966998417436,5303400,FITB
2019-02-21,21.29656982421875,21.480822597311274,21.189089405992497,21.457791915869006,5202600,FITB
2019-02-22,21.36566925048828,21.41940947080267,21.23515665930569,21.311929030173893,4745200,FITB
2019-02-25,21.265865325927734,21.580630715767803,21.242833176313415,21.465471432007337,5621700,FITB
2019-02-26,21.081615447998047,21.34264067407577,20.958780219762815,20.997167143780967,4437600,FITB
2019-02-27,21.350311279296875,21.388698191125638,20.974128329240767,21.027868541490072,6320900,FITB
2019-02-28,21.173736572265625,21.396376275241618,21.143028506106422,21.381021510006512,6957700,FITB
2019-03-01,21.166061401367188,21.542244403069937,21.150706634527605,21.342636827088878,6730200,FITB
2019-03-04,21.01251983642578,21.465473780576758,20.835942932018714,21.173740508432036,8370000,FITB
2019-03-05,21.035545349121094,21.0969629420581,20.536527223469076,20.99715990265206,9636700,FITB
2019-03-06,20.58259391784668,21.089289520820525,20.58259391784668,21.012518613463612,6604200,FITB
2019-03-07,20.421371459960938,20.8359398876257,20.290858878892,20.45975691026489,15427200,FITB
2019-03-08,20.475112915039062,20.590270737230075,20.129637984154872,20.24479727065704,7098200,FITB
2019-03-11,20.782196044921875,20.889676458466155,20.406013133206084,20.590265898272342,5827600,FITB
2019-03-12,21.38869857788086,21.404051878579025,20.882003047066696,20.90503373026944,11098000,FITB
2019-03-13,21.48082733154297,21.67275752885335,21.342637355189705,21.473149947933212,6605900,FITB
2019-03-14,21.81094741821289,21.872365022534797,21.442441792281446,21.526891547340767,8239600,FITB
2019-03-15,21.74184799194336,21.949132913331464,21.688107782171084,21.818620347751274,9792700,FITB
2019-03-18,22.079648971557617,22.16409872273601,21.77256096406045,21.849331867701398,6090700,FITB
2019-03-19,21.357990264892578,22.26390095169979,21.288895282725175,22.23319141993158,9896900,FITB
2019-03-20,20.31389045715332,21.342636385123246,20.267827621899617,21.288896166608733,13265600,FITB
2019-03-21,19.5615234375,20.252471787104085,19.515460604676008,20.252471787104085,49773000,FITB
2019-03-22,18.901281356811523,19.50777985462607,18.79379947969301,19.46939441128354,17101900,FITB
2019-03-25,18.747743606567383,19.185344265903986,18.555813390064568,18.94735120744767,9234400,FITB
2019-03-26,19.177661895751953,19.254434255256207,18.8091563273047,18.908959369642552,9769900,FITB
2019-03-27,19.15463638305664,19.34656660146678,18.978059469242677,19.062509233922775,10826900,FITB
2019-03-28,19.6735782623291,19.696815304278246,19.247576167957494,19.25532184860721,11870900,FITB
2019-03-29,19.534162521362305,19.967911852682086,19.503181270461063,19.859473781183244,10691100,FITB
2019-04-01,20.33194923400879,20.43264014209147,19.73554503525014,19.805254693668047,14375700,FITB
2019-04-02,20.3087100982666,20.62627563066481,20.184782157688648,20.254491808930943,8824400,FITB
2019-04-03,20.339693069458008,20.843150518846368,20.28547477946293,20.54107634468087,7998500,FITB
2019-04-04,20.71922492980957,20.788934589816513,20.26998571939693,20.26998571939693,9416200,FITB
2019-04-05,20.67275047302246,20.87413375316681,20.502348440487747,20.75795001195218,5612200,FITB
