Price,Close,High,Low,Open,Volume,Ticker
Ticker,MOS,MOS,MOS,MOS,MOS,
Date,,,,,,
2019-01-02,25.98168182373047,26.168663637951884,25.456349538597763,25.634428912581683,3792300,MOS
2019-01-03,25.331697463989258,25.99058849466387,25.278272627614147,25.848125660912114,4278600,MOS
2019-01-04,27.059057235717773,27.201520056243695,25.883738117233523,25.90154639437196,4019500,MOS
2019-01-07,27.26384925842285,27.682333584995455,26.774131822689846,27.08576988210343,3211400,MOS
2019-01-08,27.92274284362793,28.02958912077444,27.433025362118403,27.620008894561227,3121600,MOS
2019-01-09,27.913833618164062,28.243278227346092,27.68233112880582,28.127527831812294,3049100,MOS
2019-01-10,28.109722137451172,28.109722137451172,27.335080754126437,27.60219812114377,2534100,MOS
2019-01-11,28.172046661376953,28.18095079918094,27.379597078019,27.94054417334517,3577800,MOS
2019-01-14,27.94054412841797,28.20766316723619,27.477540851389524,27.691235063469723,2572700,MOS
2019-01-15,27.958354949951172,28.127530186779147,27.530966486871776,27.91383595523945,2271800,MOS
2019-01-16,28.03849220275879,28.465880691807456,27.69123926769311,27.922741790500528,2526200,MOS
2019-01-17,28.456979751586914,28.75971372326687,27.92274492936684,27.940551511360717,2285500,MOS
2019-01-18,28.670669555664062,28.99121173872843,28.323414957914085,28.599436449835785,3763300,MOS
2019-01-22,27.575490951538086,28.510405310553736,27.45083638298578,28.41246146481057,4191300,MOS
2019-01-23,27.74466323852539,27.94945335006616,27.192620181477142,27.575487986330824,3463100,MOS
2019-01-24,27.611108779907227,27.98507420101421,27.530973211220644,27.69124434859381,2637500,MOS
2019-01-25,28.394643783569336,28.830938025642357,28.10971817932696,28.26998925628594,3355700,MOS
2019-01-28,28.12752914428711,28.234375406951518,27.513157189949233,28.00287460508173,3836500,MOS
2019-01-29,28.296703338623047,28.652860364946516,28.074104984884542,28.305607476567467,3083500,MOS
2019-01-30,28.412458419799805,28.53711297499267,27.88712608249995,28.474785697396236,1844700,MOS
2019-01-31,28.741899490356445,28.77751604354995,27.80698704680639,28.145337508981783,2801800,MOS
2019-02-01,29.02682876586914,29.08915604348968,28.617248542482205,28.786425493093855,2867700,MOS
2019-02-04,28.44808006286621,28.991220776083583,28.278904780368936,28.92889348734544,4630500,MOS
2019-02-05,28.670669555664062,28.67957199560188,28.287800103290667,28.465877772989202,3108100,MOS
2019-02-06,28.902175903320312,28.937792463069943,28.37684523334157,28.439172514612384,2814800,MOS
2019-02-07,27.958354949951172,28.59943764457027,27.61110203598551,28.563824486749834,4198600,MOS
2019-02-08,27.77136993408203,27.993968278571938,27.29055669480435,27.637811267046207,4450400,MOS
2019-02-11,27.530969619750977,27.96726227107868,27.005637270576788,27.878222573232197,4371600,MOS
2019-02-12,28.394643783569336,28.599433849332225,27.744657036605098,27.87821570130739,4936400,MOS
2019-02-13,28.546018600463867,29.044636817528236,28.492593764386175,28.492593764386175,3979500,MOS
2019-02-14,28.439165115356445,29.000112199138513,28.243277484281275,28.403548564873468,3144600,MOS
2019-02-15,28.590534210205078,28.822035012606015,28.243279610022217,28.76861357944197,4556800,MOS
2019-02-19,28.741899490356445,28.92888469633162,27.824795323403144,28.269992048577596,3519400,MOS
2019-02-20,29.810375213623047,30.032973597891363,28.759710568150055,28.759710568150055,3961500,MOS
2019-02-21,29.534351348876953,30.175435768464745,29.3829860812419,30.15762749052267,3452700,MOS
2019-02-22,28.759714126586914,29.31175723683368,28.617251278891548,29.160391947162072,4813600,MOS
2019-02-25,29.178194046020508,29.587774221798476,28.937787404607835,29.240521316396222,5904200,MOS
2019-02-26,27.99397087097168,30.19324210681227,27.620005549665713,29.400792470495883,10162200,MOS
2019-02-27,28.64395523071289,28.928884255335987,27.824794899238388,27.94944943693395,6092800,MOS
2019-02-28,27.842601776123047,28.57272408585473,27.56657860182693,28.501490984133962,5143300,MOS
2019-03-01,27.602195739746094,28.154240401788904,27.415213938624102,27.967256902376256,4901700,MOS
2019-03-04,27.441925048828125,27.82479449277522,26.95220934507155,27.700139956900603,5028700,MOS
2019-03-05,26.61386489868164,27.70014620771587,26.551537616679557,27.38850809941439,6366800,MOS
2019-03-06,26.04798698425293,26.743075867305855,25.985607539564665,26.600493793814852,4113300,MOS
2019-03-07,24.880596160888672,25.6647975821324,24.782570345841048,25.638064505092085,7962600,MOS
2019-03-08,24.969709396362305,25.281608313961843,24.54196318350644,24.648898886864224,5647100,MOS
2019-03-11,25.5845947265625,25.611329503080103,25.0320896095647,25.147936908382814,4026300,MOS
2019-03-12,25.5489501953125,25.90540538557335,25.522215418650777,25.611329641144096,3499200,MOS
2019-03-13,25.6202449798584,25.98561181576806,25.54004233785748,25.816294938242493,3813400,MOS
2019-03-14,25.290517807006836,25.59350512792601,25.13902414654725,25.48656942625591,3686700,MOS
2019-03-15,25.5845947265625,25.85193739260128,25.23705113039574,25.272697499085876,6043600,MOS
2019-03-18,25.522216796875,25.825204149886435,25.415281083878323,25.682622066082526,3341900,MOS
2019-03-19,25.442014694213867,25.83411628272895,25.370723650821354,25.727180567496458,2885300,MOS
2019-03-20,25.11229705810547,25.3885496696134,24.93406857988005,25.29052383661815,3261000,MOS
2019-03-21,25.219226837158203,25.495481083222582,25.023176917120033,25.032088508900724,3122100,MOS
2019-03-22,23.92707633972168,25.05882298674834,23.89142997302211,24.91623921966237,3796400,MOS
2019-03-25,23.998367309570312,24.221152001713058,23.731024659171634,23.82905046762238,2494300,MOS
2019-03-26,23.54388427734375,24.292440913542464,23.12504970459225,24.14985885900101,6458800,MOS
2019-03-27,23.70429229736328,23.953810072257063,23.633001261720437,23.633001261720437,3874800,MOS
2019-03-28,24.212242126464844,24.684546319185483,23.98054582624599,24.087483233928705,5906700,MOS
2019-03-29,24.33700180053711,24.66672392674414,24.15877504829242,24.399381248808375,3913200,MOS
2019-04-01,24.809303283691406,24.898417499882843,24.354822310856164,24.417201752276476,3181600,MOS
2019-04-02,24.515228271484375,24.916239706414633,24.41720246085788,24.791480819953534,2925800,MOS
2019-04-03,24.381561279296875,24.925154862110265,24.28353545465446,24.76475128503076,3661300,MOS
2019-04-04,24.70236587524414,24.71127746683124,24.176593869591365,24.31917763527266,2294700,MOS
2019-04-05,24.880596160888672,24.96079879143447,24.58652041545822,24.746925676549818,3509000,MOS
2019-04-08,24.81821632385254,24.898418953134808,24.559785251784703,24.88950736102429,2275800,MOS
2019-04-09,24.45284652709961,24.853857924292377,24.38155549872897,24.675631203221876,2449400,MOS
2019-04-10,24.381561279296875,24.61325760136184,24.25680067528491,24.506320183596245,4568500,MOS
2019-04-11,24.06075096130371,24.39047311123957,23.935992055782762,24.319182065268656,2770500,MOS
2019-04-12,23.88252067565918,24.149863352451714,23.543888658043613,23.89143226819018,6289200,MOS
2019-04-15,23.731029510498047,24.265713220888305,23.71320802326474,23.927081167478313,3459800,MOS
2019-04-16,23.91816520690918,23.998367833809564,23.766671544954274,23.766671544954274,3146400,MOS
2019-04-17,23.971630096435547,24.23006112889773,23.891427479444673,24.034009531936864,3801600,MOS
2019-04-18,24.12312889099121,24.21224311775656,23.68647104952475,23.891432581286303,3989200,MOS
2019-04-22,24.203330993652344,24.381559443269506,23.94490161139117,24.051837321391496,3243300,MOS
2019-04-23,23.909257888793945,24.256801534343413,23.356750993577663,24.07857476470561,4685900,MOS
